"roi_name","site","lat","lon","roitype","active","show_link","show_data_link","sequence_number","description","first_date","last_date","site_years","missing_data_pct","roi_page","roi_stats_file","one_day_summary","three_day_summary","data_release"
"ashbottoms_DB_1000","ashbottoms",38.8668,-96.9028,"DB",FALSE,TRUE,TRUE,1000,"Deciduous trees in back of field","2015-08-18","2017-01-14","1.4","3.0","https://phenocam.nau.edu/webcam/roi/ashbottoms/DB_1000/","https://phenocam.nau.edu/data/archive/ashbottoms/ROI/ashbottoms_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/ashbottoms/ROI/ashbottoms_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/ashbottoms/ROI/ashbottoms_DB_1000_3day.csv",NA
"ashburnham_DB_1000","ashburnham",42.6029,-71.926,"DB",FALSE,TRUE,TRUE,1000,"DB in midleft of FOV (backgournd forest with foreground  tree)","2012-02-13","2016-06-21","4.1","6.0","https://phenocam.nau.edu/webcam/roi/ashburnham/DB_1000/","https://phenocam.nau.edu/data/archive/ashburnham/ROI/ashburnham_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/ashburnham/ROI/ashburnham_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/ashburnham/ROI/ashburnham_DB_1000_3day.csv",NA
"ashburnham_DB_2000","ashburnham",42.6029,-71.926,"DB",TRUE,TRUE,TRUE,2000,"canopy level DB (major FOV shift)","2017-04-20","2022-12-01","5.4","4.0","https://phenocam.nau.edu/webcam/roi/ashburnham/DB_2000/","https://phenocam.nau.edu/data/archive/ashburnham/ROI/ashburnham_DB_2000_roistats.csv","https://phenocam.nau.edu/data/archive/ashburnham/ROI/ashburnham_DB_2000_1day.csv","https://phenocam.nau.edu/data/archive/ashburnham/ROI/ashburnham_DB_2000_3day.csv",NA
"asuhighlands_DB_1000","asuhighlands",36.2076,-81.7032,"DB",TRUE,TRUE,TRUE,1000,"canopy level DB","2016-07-12","2022-12-01","6.3","1.0","https://phenocam.nau.edu/webcam/roi/asuhighlands/DB_1000/","https://phenocam.nau.edu/data/archive/asuhighlands/ROI/asuhighlands_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/asuhighlands/ROI/asuhighlands_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/asuhighlands/ROI/asuhighlands_DB_1000_3day.csv",NA
"asuhighlands_DB_1001","asuhighlands",36.2076,-81.7032,"DB",TRUE,TRUE,TRUE,1001,"maple in center foreground.","2016-07-12","2022-12-01","6.3","1.0","https://phenocam.nau.edu/webcam/roi/asuhighlands/DB_1001/","https://phenocam.nau.edu/data/archive/asuhighlands/ROI/asuhighlands_DB_1001_roistats.csv","https://phenocam.nau.edu/data/archive/asuhighlands/ROI/asuhighlands_DB_1001_1day.csv","https://phenocam.nau.edu/data/archive/asuhighlands/ROI/asuhighlands_DB_1001_3day.csv",NA
"austincary_EN_1000","austincary",29.738,-82.2188,"EN",TRUE,TRUE,TRUE,1000,"canopy level EN, understory may get in the background signal due to sparse canopy","2016-01-11","2021-06-28","5.1","6.0","https://phenocam.nau.edu/webcam/roi/austincary/EN_1000/","https://phenocam.nau.edu/data/archive/austincary/ROI/austincary_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/austincary/ROI/austincary_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/austincary/ROI/austincary_EN_1000_3day.csv",NA
"barrocolorado_MX_1000","barrocolorado",9.154,-79.848,"MX",FALSE,TRUE,TRUE,1000,"canopy level mixed (DB and EB) forest in FOV","2013-03-21","2014-11-13","1.5","7.0","https://phenocam.nau.edu/webcam/roi/barrocolorado/MX_1000/","https://phenocam.nau.edu/data/archive/barrocolorado/ROI/barrocolorado_MX_1000_roistats.csv","https://phenocam.nau.edu/data/archive/barrocolorado/ROI/barrocolorado_MX_1000_1day.csv","https://phenocam.nau.edu/data/archive/barrocolorado/ROI/barrocolorado_MX_1000_3day.csv",NA
"barrocolorado_MX_2000","barrocolorado",9.154,-79.848,"MX",FALSE,TRUE,TRUE,2000,"General canopy after FOV shift 2014-11-18","2014-11-19","2015-10-05","0.9","1.0","https://phenocam.nau.edu/webcam/roi/barrocolorado/MX_2000/","https://phenocam.nau.edu/data/archive/barrocolorado/ROI/barrocolorado_MX_2000_roistats.csv","https://phenocam.nau.edu/data/archive/barrocolorado/ROI/barrocolorado_MX_2000_1day.csv","https://phenocam.nau.edu/data/archive/barrocolorado/ROI/barrocolorado_MX_2000_3day.csv",NA
"barrocolorado_MX_3000","barrocolorado",9.154,-79.848,"MX",TRUE,TRUE,TRUE,3000,"Mixed canopy","2019-01-20","2022-12-01","2.3","39.0","https://phenocam.nau.edu/webcam/roi/barrocolorado/MX_3000/","https://phenocam.nau.edu/data/archive/barrocolorado/ROI/barrocolorado_MX_3000_roistats.csv","https://phenocam.nau.edu/data/archive/barrocolorado/ROI/barrocolorado_MX_3000_1day.csv","https://phenocam.nau.edu/data/archive/barrocolorado/ROI/barrocolorado_MX_3000_3day.csv",NA
"barrocolorado2_EB_1000","barrocolorado2",9.154,-79.848,"EB",FALSE,TRUE,TRUE,1000,"canopy level EB in foreground","2014-11-22","2015-10-05","0.9","1.0","https://phenocam.nau.edu/webcam/roi/barrocolorado2/EB_1000/","https://phenocam.nau.edu/data/archive/barrocolorado2/ROI/barrocolorado2_EB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/barrocolorado2/ROI/barrocolorado2_EB_1000_1day.csv","https://phenocam.nau.edu/data/archive/barrocolorado2/ROI/barrocolorado2_EB_1000_3day.csv",NA
"barrocolorado3_EB_1000","barrocolorado3",9.154,-79.848,"EB",FALSE,TRUE,TRUE,1000,"canopy level EB","2014-11-22","2015-10-05","0.8","4.0","https://phenocam.nau.edu/webcam/roi/barrocolorado3/EB_1000/","https://phenocam.nau.edu/data/archive/barrocolorado3/ROI/barrocolorado3_EB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/barrocolorado3/ROI/barrocolorado3_EB_1000_1day.csv","https://phenocam.nau.edu/data/archive/barrocolorado3/ROI/barrocolorado3_EB_1000_3day.csv",NA
"barrocolorado4_EB_1000","barrocolorado4",9.1563,-79.84835,"EB",TRUE,TRUE,TRUE,1000,"trees in foreground","2019-10-05","2020-05-16","0.6","2.0","https://phenocam.nau.edu/webcam/roi/barrocolorado4/EB_1000/","https://phenocam.nau.edu/data/archive/barrocolorado4/ROI/barrocolorado4_EB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/barrocolorado4/ROI/barrocolorado4_EB_1000_1day.csv","https://phenocam.nau.edu/data/archive/barrocolorado4/ROI/barrocolorado4_EB_1000_3day.csv",NA
"barrocolorado4_EB_2000","barrocolorado4",9.1563,-79.84835,"EB",TRUE,TRUE,TRUE,2000,"New ROI after camera moved","2022-01-08","2022-11-25","0.8","5.0","https://phenocam.nau.edu/webcam/roi/barrocolorado4/EB_2000/","https://phenocam.nau.edu/data/archive/barrocolorado4/ROI/barrocolorado4_EB_2000_roistats.csv","https://phenocam.nau.edu/data/archive/barrocolorado4/ROI/barrocolorado4_EB_2000_1day.csv","https://phenocam.nau.edu/data/archive/barrocolorado4/ROI/barrocolorado4_EB_2000_3day.csv",NA
"barrow_TN_1000","barrow",71.28007453,-156.60914915,"TN",TRUE,TRUE,TRUE,1000,"canopy level TN in fov","2013-05-23","2019-06-25","3.0","50.0","https://phenocam.nau.edu/webcam/roi/barrow/TN_1000/","https://phenocam.nau.edu/data/archive/barrow/ROI/barrow_TN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/barrow/ROI/barrow_TN_1000_1day.csv","https://phenocam.nau.edu/data/archive/barrow/ROI/barrow_TN_1000_3day.csv",NA
"bartlettir_DB_1000","bartlettir",44.0646,-71.2881,"DB",FALSE,TRUE,TRUE,1000,"canopy level DB in fov","2008-04-19","2016-12-18","8.5","2.0","https://phenocam.nau.edu/webcam/roi/bartlettir/DB_1000/","https://phenocam.nau.edu/data/archive/bartlettir/ROI/bartlettir_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bartlettir/ROI/bartlettir_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/bartlettir/ROI/bartlettir_DB_1000_3day.csv",NA
"bartlettir_DB_2000","bartlettir",44.0646,-71.2881,"DB",TRUE,TRUE,TRUE,2000,"canopy level DB in fov (new camera)","2017-04-23","2022-12-01","5.2","8.0","https://phenocam.nau.edu/webcam/roi/bartlettir/DB_2000/","https://phenocam.nau.edu/data/archive/bartlettir/ROI/bartlettir_DB_2000_roistats.csv","https://phenocam.nau.edu/data/archive/bartlettir/ROI/bartlettir_DB_2000_1day.csv","https://phenocam.nau.edu/data/archive/bartlettir/ROI/bartlettir_DB_2000_3day.csv",NA
"bigtraillake_EN_1000","bigtraillake",64.9194,-147.822,"EN",TRUE,TRUE,TRUE,1000,"background evergreen","2020-08-14","2022-10-20","1.5","31.0","https://phenocam.nau.edu/webcam/roi/bigtraillake/EN_1000/","https://phenocam.nau.edu/data/archive/bigtraillake/ROI/bigtraillake_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bigtraillake/ROI/bigtraillake_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/bigtraillake/ROI/bigtraillake_EN_1000_3day.csv",NA
"bitterbrush001_GR_1000","bitterbrush001",48.154,-119.9456,"GR",TRUE,TRUE,TRUE,1000,"Grass in foreground.","2020-09-19","2022-11-10","2.1","1.0","https://phenocam.nau.edu/webcam/roi/bitterbrush001/GR_1000/","https://phenocam.nau.edu/data/archive/bitterbrush001/ROI/bitterbrush001_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bitterbrush001/ROI/bitterbrush001_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/bitterbrush001/ROI/bitterbrush001_GR_1000_3day.csv",NA
"blackrockforest_DB_1000","blackrockforest",41.3974,-74.0239,"DB",TRUE,TRUE,TRUE,1000,"Deciduous trees in foreground","2020-05-22","2022-12-01","2.5","0.0","https://phenocam.nau.edu/webcam/roi/blackrockforest/DB_1000/","https://phenocam.nau.edu/data/archive/blackrockforest/ROI/blackrockforest_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/blackrockforest/ROI/blackrockforest_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/blackrockforest/ROI/blackrockforest_DB_1000_3day.csv",NA
"blueoakheadquarters_DB_1000","blueoakheadquarters",37.3827,-121.7393,"DB",TRUE,TRUE,TRUE,1000,"trees in background","2022-03-09","2022-12-01","0.7","0.0","https://phenocam.nau.edu/webcam/roi/blueoakheadquarters/DB_1000/","https://phenocam.nau.edu/data/archive/blueoakheadquarters/ROI/blueoakheadquarters_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/blueoakheadquarters/ROI/blueoakheadquarters_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/blueoakheadquarters/ROI/blueoakheadquarters_DB_1000_3day.csv",NA
"blueoakheadquarters_GR_1000","blueoakheadquarters",37.3827,-121.7393,"GR",TRUE,TRUE,TRUE,1000,"meadow in foreground","2022-03-09","2022-12-01","0.7","0.0","https://phenocam.nau.edu/webcam/roi/blueoakheadquarters/GR_1000/","https://phenocam.nau.edu/data/archive/blueoakheadquarters/ROI/blueoakheadquarters_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/blueoakheadquarters/ROI/blueoakheadquarters_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/blueoakheadquarters/ROI/blueoakheadquarters_GR_1000_3day.csv",NA
"bnzblackspruce_EN_1000","bnzblackspruce",64.6963,-148.3235,"EN",FALSE,TRUE,TRUE,1000,"trees in foreground and some in background","2021-02-07","2022-06-01","0.8","40.0","https://phenocam.nau.edu/webcam/roi/bnzblackspruce/EN_1000/","https://phenocam.nau.edu/data/archive/bnzblackspruce/ROI/bnzblackspruce_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bnzblackspruce/ROI/bnzblackspruce_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/bnzblackspruce/ROI/bnzblackspruce_EN_1000_3day.csv",NA
"bnzblackspruce_EN_2000","bnzblackspruce",64.6963,-148.3235,"EN",TRUE,TRUE,TRUE,2000,"new ROI since camera view changed","2022-06-22","2022-11-01","0.4","0.0","https://phenocam.nau.edu/webcam/roi/bnzblackspruce/EN_2000/","https://phenocam.nau.edu/data/archive/bnzblackspruce/ROI/bnzblackspruce_EN_2000_roistats.csv","https://phenocam.nau.edu/data/archive/bnzblackspruce/ROI/bnzblackspruce_EN_2000_1day.csv","https://phenocam.nau.edu/data/archive/bnzblackspruce/ROI/bnzblackspruce_EN_2000_3day.csv",NA
"bnzblackspruce_UN_1000","bnzblackspruce",64.6963,-148.3235,"UN",TRUE,TRUE,TRUE,1000,"forest understory","2021-02-07","2022-06-01","0.8","42.0","https://phenocam.nau.edu/webcam/roi/bnzblackspruce/UN_1000/","https://phenocam.nau.edu/data/archive/bnzblackspruce/ROI/bnzblackspruce_UN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bnzblackspruce/ROI/bnzblackspruce_UN_1000_1day.csv","https://phenocam.nau.edu/data/archive/bnzblackspruce/ROI/bnzblackspruce_UN_1000_3day.csv",NA
"bnzrichfen_WL_1000","bnzrichfen",64.70134,-148.31195,"WL",TRUE,TRUE,TRUE,1000,"Wetlands in foreground","2020-08-14","2022-10-26","1.1","49.0","https://phenocam.nau.edu/webcam/roi/bnzrichfen/WL_1000/","https://phenocam.nau.edu/data/archive/bnzrichfen/ROI/bnzrichfen_WL_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bnzrichfen/ROI/bnzrichfen_WL_1000_1day.csv","https://phenocam.nau.edu/data/archive/bnzrichfen/ROI/bnzrichfen_WL_1000_3day.csv",NA
"bnzthermokarstbog_EN_1000","bnzthermokarstbog",64.6955,-148.3208,"EN",TRUE,TRUE,TRUE,1000,"background EN","2020-10-28","2022-11-01","0.7","63.0","https://phenocam.nau.edu/webcam/roi/bnzthermokarstbog/EN_1000/","https://phenocam.nau.edu/data/archive/bnzthermokarstbog/ROI/bnzthermokarstbog_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bnzthermokarstbog/ROI/bnzthermokarstbog_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/bnzthermokarstbog/ROI/bnzthermokarstbog_EN_1000_3day.csv",NA
"boglakepeatland_WL_1000","boglakepeatland",47.5051,-93.4893,"WL",TRUE,TRUE,TRUE,1000,"Bog in foreground","2021-03-18","2022-12-01","1.7","0.0","https://phenocam.nau.edu/webcam/roi/boglakepeatland/WL_1000/","https://phenocam.nau.edu/data/archive/boglakepeatland/ROI/boglakepeatland_WL_1000_roistats.csv","https://phenocam.nau.edu/data/archive/boglakepeatland/ROI/boglakepeatland_WL_1000_1day.csv","https://phenocam.nau.edu/data/archive/boglakepeatland/ROI/boglakepeatland_WL_1000_3day.csv",NA
"bostoncommon_DB_1000","bostoncommon",42.355912,-71.064145,"DB",FALSE,TRUE,TRUE,1000,"canopy level DB in FOV","2010-05-05","2015-11-22","5.5","1.0","https://phenocam.nau.edu/webcam/roi/bostoncommon/DB_1000/","https://phenocam.nau.edu/data/archive/bostoncommon/ROI/bostoncommon_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bostoncommon/ROI/bostoncommon_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/bostoncommon/ROI/bostoncommon_DB_1000_3day.csv",NA
"bostoncommon_DB_2000","bostoncommon",42.355912,-71.064145,"DB",FALSE,TRUE,TRUE,2000,"canopy level DB in FOV","2015-11-25","2017-12-28","1.8","15.0","https://phenocam.nau.edu/webcam/roi/bostoncommon/DB_2000/","https://phenocam.nau.edu/data/archive/bostoncommon/ROI/bostoncommon_DB_2000_roistats.csv","https://phenocam.nau.edu/data/archive/bostoncommon/ROI/bostoncommon_DB_2000_1day.csv","https://phenocam.nau.edu/data/archive/bostoncommon/ROI/bostoncommon_DB_2000_3day.csv",NA
"bostoncommon_DB_3000","bostoncommon",42.355912,-71.064145,"DB",TRUE,TRUE,TRUE,3000,"canopy level DB in FOV","2018-03-24","2022-12-01","4.7","0.0","https://phenocam.nau.edu/webcam/roi/bostoncommon/DB_3000/","https://phenocam.nau.edu/data/archive/bostoncommon/ROI/bostoncommon_DB_3000_roistats.csv","https://phenocam.nau.edu/data/archive/bostoncommon/ROI/bostoncommon_DB_3000_1day.csv","https://phenocam.nau.edu/data/archive/bostoncommon/ROI/bostoncommon_DB_3000_3day.csv",NA
"bostonu_DB_1000","bostonu",42.35041,-71.10438,"DB",FALSE,TRUE,TRUE,1000,"canopy level DB in FOV, water signal may get through during winter","2012-09-13","2018-12-01","6.1","2.0","https://phenocam.nau.edu/webcam/roi/bostonu/DB_1000/","https://phenocam.nau.edu/data/archive/bostonu/ROI/bostonu_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bostonu/ROI/bostonu_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/bostonu/ROI/bostonu_DB_1000_3day.csv",NA
"bostonu_DB_2000","bostonu",42.35041,-71.10438,"DB",TRUE,TRUE,TRUE,2000,"canopy level DB in FOV, water signal may get through during winter, new ROI for Fixed WB","2018-12-01","2022-06-25","3.6","0.0","https://phenocam.nau.edu/webcam/roi/bostonu/DB_2000/","https://phenocam.nau.edu/data/archive/bostonu/ROI/bostonu_DB_2000_roistats.csv","https://phenocam.nau.edu/data/archive/bostonu/ROI/bostonu_DB_2000_1day.csv","https://phenocam.nau.edu/data/archive/bostonu/ROI/bostonu_DB_2000_3day.csv",NA
"bouldinalfalfa_AG_1000","bouldinalfalfa",38.0985,-121.4993,"AG",TRUE,TRUE,TRUE,1000,"canopy level AG in FOV, too many FOV shifts so ROI is based on only the common part of FOV","2016-11-03","2022-11-19","5.7","6.0","https://phenocam.nau.edu/webcam/roi/bouldinalfalfa/AG_1000/","https://phenocam.nau.edu/data/archive/bouldinalfalfa/ROI/bouldinalfalfa_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bouldinalfalfa/ROI/bouldinalfalfa_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/bouldinalfalfa/ROI/bouldinalfalfa_AG_1000_3day.csv",NA
"bouldincorn_AG_1000","bouldincorn",38.109,-121.535,"AG",TRUE,TRUE,TRUE,1000,"canopy level AG in FOV","2017-07-13","2022-11-19","4.9","8.0","https://phenocam.nau.edu/webcam/roi/bouldincorn/AG_1000/","https://phenocam.nau.edu/data/archive/bouldincorn/ROI/bouldincorn_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bouldincorn/ROI/bouldincorn_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/bouldincorn/ROI/bouldincorn_AG_1000_3day.csv",NA
"bozeman_EN_1000","bozeman",45.783056,-110.777778,"EN",TRUE,TRUE,TRUE,1000,"EN veg type in background of FOV. GR in foreground.","2016-11-12","2019-12-19","2.1","31.0","https://phenocam.nau.edu/webcam/roi/bozeman/EN_1000/","https://phenocam.nau.edu/data/archive/bozeman/ROI/bozeman_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bozeman/ROI/bozeman_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/bozeman/ROI/bozeman_EN_1000_3day.csv",NA
"bozeman_GR_1000","bozeman",45.783056,-110.777778,"GR",TRUE,TRUE,TRUE,1000,"canopy level GR in FOV","2016-11-12","2019-12-19","2.1","31.0","https://phenocam.nau.edu/webcam/roi/bozeman/GR_1000/","https://phenocam.nau.edu/data/archive/bozeman/ROI/bozeman_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bozeman/ROI/bozeman_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/bozeman/ROI/bozeman_GR_1000_3day.csv",NA
"brackishimpoundment_WL_1000","brackishimpoundment",33.3482,-79.2322,"WL",TRUE,TRUE,TRUE,1000,"middle ground veg","2020-03-26","2022-12-01","2.7","0.0","https://phenocam.nau.edu/webcam/roi/brackishimpoundment/WL_1000/","https://phenocam.nau.edu/data/archive/brackishimpoundment/ROI/brackishimpoundment_WL_1000_roistats.csv","https://phenocam.nau.edu/data/archive/brackishimpoundment/ROI/brackishimpoundment_WL_1000_1day.csv","https://phenocam.nau.edu/data/archive/brackishimpoundment/ROI/brackishimpoundment_WL_1000_3day.csv",NA
"breedface2022control1_AG_1000","breedface2022control1",50.6247,6.983,"AG",TRUE,TRUE,TRUE,1000,"winter wheat","2022-02-04","2022-07-07","0.4","1.0","https://phenocam.nau.edu/webcam/roi/breedface2022control1/AG_1000/","https://phenocam.nau.edu/data/archive/breedface2022control1/ROI/breedface2022control1_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/breedface2022control1/ROI/breedface2022control1_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/breedface2022control1/ROI/breedface2022control1_AG_1000_3day.csv",NA
"breedface2022control2_AG_1000","breedface2022control2",50.62465,6.985,"AG",TRUE,TRUE,TRUE,1000,"winter wheat field","2022-02-04","2022-07-19","0.4","5.0","https://phenocam.nau.edu/webcam/roi/breedface2022control2/AG_1000/","https://phenocam.nau.edu/data/archive/breedface2022control2/ROI/breedface2022control2_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/breedface2022control2/ROI/breedface2022control2_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/breedface2022control2/ROI/breedface2022control2_AG_1000_3day.csv",NA
"breedface2022ring1_AG_1000","breedface2022ring1",50.6247,6.9839,"AG",TRUE,TRUE,TRUE,1000,"winter wheat","2022-02-04","2022-07-07","0.4","0.0","https://phenocam.nau.edu/webcam/roi/breedface2022ring1/AG_1000/","https://phenocam.nau.edu/data/archive/breedface2022ring1/ROI/breedface2022ring1_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/breedface2022ring1/ROI/breedface2022ring1_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/breedface2022ring1/ROI/breedface2022ring1_AG_1000_3day.csv",NA
"breedface2022ring2_AG_1000","breedface2022ring2",50.6246,6.9858,"AG",TRUE,TRUE,TRUE,1000,"winter wheat","2022-02-04","2022-07-19","0.5","0.0","https://phenocam.nau.edu/webcam/roi/breedface2022ring2/AG_1000/","https://phenocam.nau.edu/data/archive/breedface2022ring2/ROI/breedface2022ring2_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/breedface2022ring2/ROI/breedface2022ring2_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/breedface2022ring2/ROI/breedface2022ring2_AG_1000_3day.csv",NA
"breedfacectr1_AG_1000","breedfacectr1",50.6253,6.9837,"AG",TRUE,TRUE,TRUE,1000,"winter wheat","2020-12-15","2021-10-08","0.8","0.0","https://phenocam.nau.edu/webcam/roi/breedfacectr1/AG_1000/","https://phenocam.nau.edu/data/archive/breedfacectr1/ROI/breedfacectr1_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/breedfacectr1/ROI/breedfacectr1_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/breedfacectr1/ROI/breedfacectr1_AG_1000_3day.csv",NA
"breedfacectr2_AG_1000","breedfacectr2",50.6253,6.9837,"AG",TRUE,TRUE,TRUE,1000,"center of FACE ring","2021-08-03","2021-10-08","0.2","0.0","https://phenocam.nau.edu/webcam/roi/breedfacectr2/AG_1000/","https://phenocam.nau.edu/data/archive/breedfacectr2/ROI/breedfacectr2_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/breedfacectr2/ROI/breedfacectr2_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/breedfacectr2/ROI/breedfacectr2_AG_1000_3day.csv",NA
"breedfacering1_AG_1000","breedfacering1",50.6252,6.9874,"AG",TRUE,TRUE,TRUE,1000,"winter wheat","2020-12-15","2021-10-08","0.8","5.0","https://phenocam.nau.edu/webcam/roi/breedfacering1/AG_1000/","https://phenocam.nau.edu/data/archive/breedfacering1/ROI/breedfacering1_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/breedfacering1/ROI/breedfacering1_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/breedfacering1/ROI/breedfacering1_AG_1000_3day.csv",NA
"breedfacering2_AG_1000","breedfacering2",50.6252,6.9874,"AG",TRUE,TRUE,TRUE,1000,"plants in foreground","2021-08-03","2021-10-08","0.2","0.0","https://phenocam.nau.edu/webcam/roi/breedfacering2/AG_1000/","https://phenocam.nau.edu/data/archive/breedfacering2/ROI/breedfacering2_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/breedfacering2/ROI/breedfacering2_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/breedfacering2/ROI/breedfacering2_AG_1000_3day.csv",NA
"bullshoals_DB_1000","bullshoals",36.562833,-93.06663,"DB",TRUE,TRUE,TRUE,1000,"canopy level DB FOV","2013-11-19","2022-12-01","7.7","15.0","https://phenocam.nau.edu/webcam/roi/bullshoals/DB_1000/","https://phenocam.nau.edu/data/archive/bullshoals/ROI/bullshoals_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bullshoals/ROI/bullshoals_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/bullshoals/ROI/bullshoals_DB_1000_3day.csv",NA
"bullshoals_GR_1000","bullshoals",36.562833,-93.06663,"GR",TRUE,TRUE,TRUE,1000,"grass in the foreground","2013-11-19","2022-12-01","7.7","15.0","https://phenocam.nau.edu/webcam/roi/bullshoals/GR_1000/","https://phenocam.nau.edu/data/archive/bullshoals/ROI/bullshoals_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/bullshoals/ROI/bullshoals_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/bullshoals/ROI/bullshoals_GR_1000_3day.csv",NA
"burdetterice1_AG_1000","burdetterice1",35.8284,-89.9879,"AG",TRUE,TRUE,TRUE,1000,"Veg type in FOV","2019-07-25","2021-05-05","1.7","4.0","https://phenocam.nau.edu/webcam/roi/burdetterice1/AG_1000/","https://phenocam.nau.edu/data/archive/burdetterice1/ROI/burdetterice1_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/burdetterice1/ROI/burdetterice1_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/burdetterice1/ROI/burdetterice1_AG_1000_3day.csv",NA
"burdetterice2_AG_1000","burdetterice2",35.8284,-89.9836,"AG",TRUE,TRUE,TRUE,1000,"AG veg type in FOV.","2019-07-22","2021-07-28","1.8","11.0","https://phenocam.nau.edu/webcam/roi/burdetterice2/AG_1000/","https://phenocam.nau.edu/data/archive/burdetterice2/ROI/burdetterice2_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/burdetterice2/ROI/burdetterice2_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/burdetterice2/ROI/burdetterice2_AG_1000_3day.csv",NA
"burdetterice3_AG_1000","burdetterice3",35.8209,-89.9837,"AG",TRUE,TRUE,TRUE,1000,"AG veg type in FOV.","2019-07-25","2021-07-28","1.8","10.0","https://phenocam.nau.edu/webcam/roi/burdetterice3/AG_1000/","https://phenocam.nau.edu/data/archive/burdetterice3/ROI/burdetterice3_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/burdetterice3/ROI/burdetterice3_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/burdetterice3/ROI/burdetterice3_AG_1000_3day.csv",NA
"burdettericea_AG_1000","burdettericea",35.80890278,-90.03270833,"AG",FALSE,TRUE,TRUE,1000,"canopy level AG in FOV","2015-06-19","2018-05-17","2.1","29.0","https://phenocam.nau.edu/webcam/roi/burdettericea/AG_1000/","https://phenocam.nau.edu/data/archive/burdettericea/ROI/burdettericea_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/burdettericea/ROI/burdettericea_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/burdettericea/ROI/burdettericea_AG_1000_3day.csv",NA
